latitude	longitude	altitude	geometry	coordinates	OBJECTID	CODE	GIS_PIN	GlobalID	GISPINOLD	SHAPE_Leng	ShapeSTArea	ShapeSTLength	Bldg_Type												
			Polygon	-72.70646340596647,41.759139302234146,-72.7064818599801,41.759275617637115,-72.70693328629861,41.759238629401864,-72.70693117071579,41.759223288081074,-72.70691468442763,41.75910278054281,-72.70646340596647,41.759139302234146	185389	PIN	135393227		315005033		6174.147827	347.4349721	Three Family												
			Polygon	-72.70852417135455,41.75914840294938,-72.70853841623241,41.75928243961329,-72.70854145847706,41.75928219372082,-72.7085560098825,41.75928110123449,-72.70883505250782,41.75925971337653,-72.70886221269198,41.75925763740687,-72.70886181153057,41.75925448134066,-72.70884741121374,41.75913328875394,-72.70884642677065,41.759125192773546,-72.7088220890209,41.75912694043285,-72.70855217558007,41.759146410542,-72.70852670043529,41.75914821261615,-72.70852417135455,41.75914840294938	185392	PIN	135386156		315003021		4314.693726	274.5858141	Three Family												
			Polygon	-72.71261023748053,41.759271975237276,-72.71266671672068,41.75927361264599,-72.7130582964251,41.75928496275347,-72.71306526510182,41.759148025360965,-72.71266507331389,41.75913631573445,-72.71261178283177,41.75913476168631,-72.71261105015446,41.75919757804235,-72.71261023748053,41.759271975237276	185393	PIN	112374114		304004021		6149.025146	346.0988491	Three Family												
			Polygon	-72.71366014788772,41.75916391148551,-72.71364683976292,41.75930079203081,-72.7139938393031,41.759267969433054,-72.71399025065452,41.75913047983454,-72.71366128983529,41.7591536756768,-72.71366014788772,41.75916391148551	185397	PIN	112369092		304002013		4767.590698	289.4414749	Old Style												
			Polygon	-72.7132049031323,41.75928479004267,-72.71364683976292,41.75930079203081,-72.71366014788772,41.75916391148551,-72.71321187151432,41.75914782519847,-72.7132049031323,41.75928479004267	185398	PIN	112369095		304002024		6075.405518	343.122228	Three Family												
			Polygon	-72.71065424464348,41.759158809484795,-72.71067112861891,41.75929981639937,-72.71103582994066,41.75927109770437,-72.71101960224416,41.75913450935671,-72.71065424464348,41.759158809484795	185399	PIN	135381040		304007018		5080.824951	301.6868025	Two Family												
			Polygon	-72.70806908064992,41.75924313660832,-72.70806926257423,41.75924519488522,-72.70807486856937,41.75930439106404,-72.70807552831693,41.75930436386086,-72.70809920629944,41.75930280821921,-72.70837208930992,41.75928512402368,-72.70839147884173,41.75928386864612,-72.70837730642307,41.759151616630525,-72.70837734330415,41.75915125988729,-72.70834992681769,41.75915297889382,-72.70828926601057,41.75915677153793,-72.70808444870654,41.759169540571605,-72.70806487596288,41.759170768388145,-72.70806227359455,41.75917093124189,-72.70806908064992,41.75924313660832	185401	PIN	135392166		315004015		4203.5177	270.1990161	Three Family												
			Polygon	-72.710289546699,41.75918277936945,-72.71030595284182,41.759324719227976,-72.71065115243303,41.759301511044804,-72.71067112861891,41.75929981639937,-72.71065424464348,41.759158809484795,-72.710289546699,41.75918277936945	185403	PIN	135381043		304007033		5179.465759	303.4381626	Colonial												
			Polygon	-72.7097741775757,41.759200548496985,-72.70977530800882,41.759209824560955,-72.70979022308529,41.75933120845043,-72.70989431827044,41.759324082953455,-72.71013487335746,41.75930761827836,-72.7101552525411,41.75930622573229,-72.71014446227258,41.75921105034059,-72.71013972283812,41.75917002170178,-72.71013950292868,41.75917002162581,-72.71011274615877,41.75917182360739,-72.70986801337482,41.75918814957009,-72.70977363044392,41.75919445600228,-72.70977341167969,41.75919445592604,-72.7097741775757,41.759200548496985	185406	PIN	135382071		315001018		5001.59375	300.2048498	Three Family												
			Polygon	-72.705910060978,41.759216893404236,-72.70591327025801,41.75924046714741,-72.70592610743645,41.759334710662415,-72.70592665444504,41.75933877240727,-72.70595638074644,41.75933614924516,-72.70624433360636,41.759310653771806,-72.70626211077328,41.75930901479896,-72.70626529961592,41.75930879646488,-72.70624928949526,41.75919053932454,-72.70624525759762,41.75919086710985,-72.705910060978,41.759216893404236	185407	PIN	135398264		320006026		4091.443848	274.0463429	RowTownhouse												
			Polygon	-72.71461056882211,41.75921497601857,-72.71462838012704,41.759351591784345,-72.71509457166319,41.759316936233404,-72.71507514662473,41.759180484707294,-72.71461056882211,41.75921497601857	185410	PIN	112368019		304003004		6381.272522	355.2196382	Three Family												
			Polygon	-72.70693328629861,41.759238629401864,-72.70694951728107,41.75935735305555,-72.70695149654514,41.75935724402261,-72.70699419745483,41.75935470776022,-72.70740731484308,41.7593301624263,-72.70743909306908,41.75932830718059,-72.70743843741808,41.7593221057213,-72.70742496153169,41.75919257068441,-72.70739241358065,41.75919458944139,-72.70696283900233,41.759221351454634,-72.70693362531956,41.75922315178298,-72.70693117071579,41.759223288081074,-72.70693328629861,41.759238629401864	185414	PIN	135393224		315005013		6641.333984	367.9036485	Three Family												
			Polygon	-72.71117990998034,41.75926705727676,-72.71119110473595,41.75936258946236,-72.71155327587819,41.75933611859219,-72.71154186068267,41.75924058636778,-72.71117990998034,41.75926705727676	185418	PIN	135377015		304006025		3468.570801	268.4038325	Old Style												
			Polygon	-72.70941134812989,41.759224790685664,-72.70941368119819,41.75924493452911,-72.70942757207526,41.75936198299813,-72.70944447037148,41.75936083633923,-72.70969653370412,41.75934355333681,-72.70979040267652,41.75933710957472,-72.70979095246871,41.75933708232346,-72.70979022308529,41.75933120845043,-72.70977530800882,41.759209824560955,-72.7097741775757,41.759200548496985,-72.70967939257818,41.75920688215475,-72.70943403644044,41.75922326186493,-72.70941134812989,41.759224790685664	185419	PIN	135382074		315001030		4981.601868	299.0960449	APARTMENT												
			Polygon	-72.71155327587819,41.75933611859219,-72.71155805262832,41.759377558825584,-72.71192572211872,41.75934996346271,-72.711909309185,41.75921351239636,-72.71154186068267,41.75924058636778,-72.71155327587819,41.75933611859219	185424	PIN	135377012		304006013		5039.339539	301.586196	Three Family												
			Polygon	-72.7141721240906,41.75924774467779,-72.71417640936254,41.759385508910896,-72.71462838012704,41.759351591784345,-72.71461056882211,41.75921497601857,-72.7141721240906,41.75924774467779	185428	PIN	112368021		304003012		6109.062317	344.3850306	Three Family												
			Polygon	-72.71067112861891,41.75929981639937,-72.71068316046562,41.75940382874703,-72.71104815503669,41.75937601572629,-72.71103582994066,41.75927109770437,-72.71067112861891,41.75929981639937	185432	PIN	135381039		304007019		3823.54248	276.5750533	Colonial												
			Polygon	-72.7088785821403,41.75939474751926,-72.70887963938921,41.7594036393662,-72.70888330475225,41.75940333880115,-72.70889624348641,41.75940227314023,-72.70922872838243,41.75937505803277,-72.7092448193066,41.75937374646096,-72.70922895933968,41.75924119208664,-72.70922870409251,41.759239106342854,-72.70920143390379,41.759241292131136,-72.7090430907756,41.75925407928477,-72.70887547428468,41.7592675498451,-72.7088674105069,41.759268204741424,-72.70886352524163,41.759268505227645,-72.70887814463944,41.759391097469695,-72.7088785821403,41.75939474751926	185433	PIN	135386152		315003016		4944.122375	299.1348975	Three Family												
			Polygon	-72.70761549861439,41.75927079793883,-72.70762941116094,41.75940576678752,-72.70763292870579,41.7594055759791,-72.70764682137126,41.75940478523653,-72.70804872250442,41.759381633073694,-72.70808163695717,41.75937975147887,-72.70808196684027,41.759379724155856,-72.70807941864538,41.759352829276644,-72.70807486856937,41.75930439106404,-72.70806926257423,41.75924519488522,-72.70806908064992,41.75924313660832,-72.70805625206673,41.75924392778844,-72.70763946975484,41.759269324827635,-72.70761898066365,41.75927057967502,-72.70761549861439,41.75927079793883	185434	PIN	135392170		315004036		6152.220886	347.2274645	Two Family												
			Polygon	-72.7064818599801,41.759275617637115,-72.70650031401617,41.759412015361036,-72.7069523257676,41.75937793621065,-72.70694951728107,41.75935735305555,-72.70693328629861,41.759238629401864,-72.7064818599801,41.759275617637115	185437	PIN	135393228		315005032		6257.248962	348.8365429	Three Family												
			Polygon	-72.70853841623241,41.75928243961329,-72.70855287995516,41.75941823183176,-72.70855632537504,41.75941798608375,-72.70857289272564,41.75941678454798,-72.7088558203833,41.75939638597579,-72.7088785821403,41.75939474751926,-72.70887814463944,41.759391097469695,-72.70886352524163,41.759268505227645,-72.70886221269198,41.75925763740687,-72.70883505250782,41.75925971337653,-72.7085560098825,41.75928110123449,-72.70854145847706,41.75928219372082,-72.70853841623241,41.75928243961329	185439	PIN	135386157		315003020		4442.515259	277.8809984	APARTMENT												
			Polygon	-72.71260869212269,41.75940918878369,-72.71266836011861,41.75941093699575,-72.71305088772579,41.759422201870976,-72.7130582964251,41.75928496275347,-72.71266671672068,41.75927361264599,-72.71261023748053,41.759271975237276,-72.71260950448303,41.75933534044732,-72.71260869212269,41.75940918878369	185440	PIN	112374113		304004022		6078.68512	343.1322472	Three Family												
			Polygon	-72.70557394772403,41.759243026428244,-72.70557328795715,41.759243081059935,-72.70500834586969,41.75928696281146,-72.70502690538439,41.75942533669524,-72.70502711384103,41.75942533677644,-72.70506909382392,41.7594220325468,-72.705565824793,41.75938314629244,-72.70559199550034,41.75938112559709,-72.70559283852704,41.75938107103585,-72.70557671938015,41.75926322540403,-72.70557394772403,41.759243026428244	185441	PIN	158398006		320006009		7855.125122	411.6378308	Two Family												
			Polygon	-72.71030595284182,41.759324719227976,-72.71031846175758,41.75942867689175,-72.71066483377523,41.759405194643044,-72.71068316046562,41.75940382874703,-72.71067112861891,41.75929981639937,-72.71065115243303,41.759301511044804,-72.71030595284182,41.759324719227976	185443	PIN	135381044		304007032		3799.260132	276.0414903	Old Style												
			Polygon	-72.71364683976292,41.75930079203081,-72.7136336427903,41.75943748050537,-72.71399720787338,41.75940578827191,-72.7139938393031,41.759267969433054,-72.71364683976292,41.75930079203081	185445	PIN	112369091		304002014		4832.378601	295.4592865	Old Style												
			Polygon	-72.7131974947596,41.75942200172682,-72.7136336427903,41.75943748050537,-72.71364683976292,41.75930079203081,-72.7132049031323,41.75928479004267,-72.7131974947596,41.75942200172682	185446	PIN	112369096		304002023		5993.988037	339.8284357	Old Style												
			Polygon	-72.70808196684027,41.759379724155856,-72.70808786293622,41.75944199403215,-72.70811099230261,41.75944049307447,-72.70838537857588,41.75942286427912,-72.70840616098477,41.7594214996301,-72.70839191571442,41.75928845175297,-72.70839147884173,41.75928386864612,-72.70837208930992,41.75928512402368,-72.70809920629944,41.75930280821921,-72.70807552831693,41.75930436386086,-72.70807486856937,41.75930439106404,-72.70807941864538,41.759352829276644,-72.70808196684027,41.759379724155856	185447	PIN	135392165		315004016		4371.722046	274.4498999	Three Family												
			Polygon	-72.70438732837931,41.75932738929832,-72.70440647435903,41.759463842516084,-72.70486189645388,41.759429388700845,-72.7048430062003,41.75929277100105,-72.70438732837931,41.75932738929832	185452	PIN	158400029		320003010		6249.148376	349.8994259	Two Family												
			Polygon	-72.70979095246871,41.75933708232346,-72.70979128078194,41.75933957973356,-72.7098072170014,41.75946928000147,-72.70980725338042,41.75946971909907,-72.70989991288118,41.75946349436931,-72.70992098851913,41.75946207466382,-72.71014651608986,41.75944692114272,-72.71017114708687,41.75944525649143,-72.71015572676507,41.75930987578971,-72.7101552525411,41.75930622573229,-72.71013487335746,41.75930761827836,-72.70989431827044,41.759324082953455,-72.70979022308529,41.75933120845043,-72.70979095246871,41.75933708232346	185454	PIN	135382070		315001019		5069.118591	301.2262888	Two Family												
			Polygon	-72.71119110473595,41.75936258946236,-72.71120452376314,41.75947733235848,-72.71156673207977,41.759451053558806,-72.71155805262832,41.759377558825584,-72.71155327587819,41.75933611859219,-72.71119110473595,41.75936258946236	185455	PIN	135377016		304006024		4170.064209	282.5850481	Old Style												
			Polygon	-72.71462838012704,41.759351591784345,-72.71464615479543,41.75948831730282,-72.71511440001188,41.759453278102335,-72.71509457166319,41.759316936233404,-72.71462838012704,41.759351591784345	185457	PIN	112368018		304003005		6407.294983	356.245467	Three Family												
			Polygon	-72.7069523257676,41.75937793621065,-72.7069675357904,41.75948881083354,-72.70696933179968,41.75948870173192,-72.7074526781907,41.75945902315019,-72.70743909306908,41.75932830718059,-72.70740731484308,41.7593301624263,-72.70699419745483,41.75935470776022,-72.70695149654514,41.75935724402261,-72.70694951728107,41.75935735305555,-72.7069523257676,41.75937793621065	185458	PIN	135393223		315005014		6398.484985	362.73385	Old Style												
			Polygon	-72.70592665444504,41.75933877240727,-72.70594368540321,41.75946416510844,-72.70594652987116,41.75948526971471,-72.70594740521604,41.759491581895,-72.70622806265962,41.75946965210096,-72.70628450933789,41.75946525520253,-72.7062864519917,41.75946509128144,-72.70626529961592,41.75930879646488,-72.70626211077328,41.75930901479896,-72.70624433360636,41.759310653771806,-72.70595638074644,41.75933614924516,-72.70592665444504,41.75933877240727	185459	PIN	135398263		320006025		5265.345337	299.2611445	RowTownhouse												
			Polygon	-72.70438732837931,41.75932738929832,-72.7039284612957,41.75936211429445,-72.7039466899066,41.75949873187838,-72.70440647435903,41.759463842516084,-72.70438732837931,41.75932738929832	185462	PIN	158400032		320003009		6299.765015	351.950777	APARTMENT												
			Polygon	-72.71207484690801,41.759368618785274,-72.71209082024815,41.75950534410654,-72.71254840162985,41.759469762957494,-72.71260807337511,41.75946511702751,-72.71260869212269,41.75940918878369,-72.71260950448303,41.75933534044732,-72.71254873379965,41.75933913529452,-72.71207484690801,41.759368618785274	185463	PIN	135374003		304004031		6994.196533	385.5677057	Three Family												
